datetime,open,high,low,close
2025-01-27 14:40:00,1.0489,1.04918,1.04853,1.04911
2025-01-27 14:35:00,1.04892,1.04899,1.04875,1.04889
2025-01-27 14:30:00,1.04877,1.04901,1.04871,1.0489
2025-01-27 14:25:00,1.04853,1.04883,1.04846,1.04876
2025-01-27 14:20:00,1.04836,1.04859,1.04828,1.04854
2025-01-27 14:15:00,1.04812,1.04863,1.04804,1.04839
2025-01-27 14:10:00,1.0481,1.04833,1.04806,1.04813
2025-01-27 14:05:00,1.04835,1.04847,1.0479,1.04811
2025-01-27 14:00:00,1.0485,1.04855,1.04805,1.04834
2025-01-27 13:55:00,1.04848,1.04862,1.04836,1.04849
2025-01-27 13:50:00,1.04866,1.04874,1.04841,1.04847
2025-01-27 13:45:00,1.04858,1.04893,1.04852,1.04867
2025-01-27 13:40:00,1.04848,1.04869,1.04843,1.0486
2025-01-27 13:35:00,1.0483,1.04857,1.04816,1.04847
2025-01-27 13:30:00,1.04845,1.04855,1.04816,1.04831
2025-01-27 13:25:00,1.04865,1.0488,1.04842,1.04846
2025-01-27 13:20:00,1.04874,1.04883,1.04851,1.04864
2025-01-27 13:15:00,1.04895,1.04898,1.04859,1.04875
2025-01-27 13:10:00,1.04927,1.04947,1.04888,1.04896
2025-01-27 13:05:00,1.04892,1.04932,1.04883,1.04926
2025-01-27 13:00:00,1.04887,1.04902,1.04851,1.04891
2025-01-27 12:55:00,1.04913,1.04926,1.04877,1.04889
2025-01-27 12:50:00,1.04923,1.04939,1.04893,1.04912
2025-01-27 12:45:00,1.04877,1.04949,1.04872,1.04922
2025-01-27 12:40:00,1.04875,1.04901,1.04867,1.04878
2025-01-27 12:35:00,1.04877,1.04882,1.04855,1.04874
2025-01-27 12:30:00,1.04881,1.04891,1.04869,1.04875
2025-01-27 12:25:00,1.04945,1.04952,1.04877,1.0488
2025-01-27 12:20:00,1.04891,1.04947,1.04873,1.04944
2025-01-27 12:15:00,1.04858,1.04894,1.04848,1.0489
2025-01-27 12:10:00,1.04869,1.04899,1.0485,1.04859
2025-01-27 12:05:00,1.04885,1.0489,1.04846,1.04868
2025-01-27 12:00:00,1.0491,1.04916,1.04873,1.04886
2025-01-27 11:55:00,1.04963,1.04966,1.049,1.04909
2025-01-27 11:50:00,1.04901,1.04982,1.04897,1.04962
2025-01-27 11:45:00,1.04933,1.04943,1.0489,1.049
2025-01-27 11:40:00,1.04931,1.04982,1.04924,1.04931
2025-01-27 11:35:00,1.05012,1.05031,1.04915,1.0493
2025-01-27 11:30:00,1.0506,1.05063,1.04984,1.05011
2025-01-27 11:25:00,1.05032,1.0508,1.04995,1.05061
2025-01-27 11:20:00,1.05054,1.05067,1.05026,1.05029
2025-01-27 11:15:00,1.05055,1.05076,1.05049,1.05055
2025-01-27 11:10:00,1.05037,1.05075,1.05034,1.05054
2025-01-27 11:05:00,1.05024,1.05058,1.0501,1.05038
2025-01-27 11:00:00,1.04991,1.05045,1.04974,1.05023
2025-01-27 10:55:00,1.04978,1.04997,1.04953,1.04992
2025-01-27 10:50:00,1.0499,1.04996,1.04949,1.04979
2025-01-27 10:45:00,1.04955,1.05008,1.0495,1.04992
2025-01-27 10:40:00,1.04983,1.04986,1.04937,1.04956
2025-01-27 10:35:00,1.04997,1.05007,1.04966,1.04984
2025-01-27 10:30:00,1.05032,1.0504,1.04983,1.04998
2025-01-27 10:25:00,1.05078,1.05086,1.05028,1.05031
2025-01-27 10:20:00,1.05071,1.05092,1.05049,1.05077
2025-01-27 10:15:00,1.05054,1.05102,1.05041,1.0507
2025-01-27 10:10:00,1.05059,1.051,1.05049,1.05055
2025-01-27 10:05:00,1.05041,1.05069,1.05027,1.05058
2025-01-27 10:00:00,1.05092,1.05098,1.05033,1.05039
2025-01-27 09:55:00,1.05101,1.05112,1.05077,1.05093
2025-01-27 09:50:00,1.05135,1.0517,1.05088,1.051
2025-01-27 09:45:00,1.05105,1.05183,1.05102,1.05136
2025-01-27 09:40:00,1.05135,1.05164,1.05096,1.05103
2025-01-27 09:35:00,1.05161,1.05173,1.05118,1.05131
2025-01-27 09:30:00,1.05165,1.05199,1.05138,1.05162
2025-01-27 09:25:00,1.05178,1.05188,1.0514,1.05166
2025-01-27 09:20:00,1.05218,1.05238,1.05164,1.05177
2025-01-27 09:15:00,1.05184,1.05221,1.05171,1.05217
2025-01-27 09:10:00,1.05238,1.05248,1.05181,1.05186
2025-01-27 09:05:00,1.05173,1.05248,1.0517,1.05237
2025-01-27 09:00:00,1.05199,1.05227,1.05164,1.05171
2025-01-27 08:55:00,1.05222,1.05229,1.05187,1.052
2025-01-27 08:50:00,1.05236,1.05292,1.05215,1.05221
2025-01-27 08:45:00,1.05216,1.05266,1.05203,1.05237
2025-01-27 08:40:00,1.05208,1.05252,1.05179,1.05218
2025-01-27 08:35:00,1.0517,1.05219,1.05161,1.05207
2025-01-27 08:30:00,1.05134,1.05184,1.05111,1.05171
2025-01-27 08:25:00,1.05119,1.05143,1.05096,1.05135
2025-01-27 08:20:00,1.05182,1.05202,1.0511,1.0512
2025-01-27 08:15:00,1.0523,1.05233,1.05167,1.0518
2025-01-27 08:10:00,1.05301,1.05311,1.05191,1.05228
2025-01-27 08:05:00,1.05254,1.05336,1.05225,1.053
2025-01-27 08:00:00,1.05215,1.05258,1.0517,1.05253
2025-01-27 07:55:00,1.05232,1.05276,1.0521,1.05214
2025-01-27 07:50:00,1.0514,1.05284,1.05137,1.05234
2025-01-27 07:45:00,1.05157,1.05164,1.05125,1.05139
2025-01-27 07:40:00,1.05164,1.05177,1.05144,1.05158
2025-01-27 07:35:00,1.0515,1.05194,1.05146,1.05165
2025-01-27 07:30:00,1.05148,1.05182,1.05124,1.05151
2025-01-27 07:25:00,1.05094,1.05155,1.0509,1.05147
2025-01-27 07:20:00,1.05124,1.05149,1.05089,1.05093
2025-01-27 07:15:00,1.05105,1.0514,1.05087,1.05123
2025-01-27 07:10:00,1.05129,1.05137,1.05095,1.05106
2025-01-27 07:05:00,1.05173,1.05176,1.05127,1.0513
2025-01-27 07:00:00,1.05133,1.05187,1.0513,1.05172
2025-01-27 06:55:00,1.05132,1.05143,1.05114,1.05132
2025-01-27 06:50:00,1.05095,1.05154,1.05087,1.05133
2025-01-27 06:45:00,1.05115,1.05119,1.05088,1.05094
2025-01-27 06:40:00,1.05136,1.0515,1.05099,1.05116
2025-01-27 06:35:00,1.05139,1.05154,1.05113,1.05137
2025-01-27 06:30:00,1.05139,1.05186,1.05118,1.05138
2025-01-27 06:25:00,1.05116,1.0515,1.05096,1.05137
2025-01-27 06:20:00,1.05092,1.05155,1.05086,1.05117
2025-01-27 06:15:00,1.05141,1.05145,1.05078,1.05093
2025-01-27 06:10:00,1.0511,1.05179,1.05093,1.05142
2025-01-27 06:05:00,1.05079,1.0513,1.05051,1.05112
2025-01-27 06:00:00,1.05054,1.05091,1.05043,1.0508
2025-01-27 05:55:00,1.0508,1.05087,1.0504,1.05055
2025-01-27 05:50:00,1.05077,1.05095,1.05033,1.05081
2025-01-27 05:45:00,1.05048,1.0508,1.05009,1.05076
2025-01-27 05:40:00,1.04991,1.05052,1.04983,1.05049
2025-01-27 05:35:00,1.04996,1.05005,1.04967,1.0499
2025-01-27 05:30:00,1.04965,1.05014,1.04961,1.04997
2025-01-27 05:25:00,1.04947,1.04994,1.04923,1.04966
2025-01-27 05:20:00,1.04934,1.04961,1.04916,1.04948
2025-01-27 05:15:00,1.04937,1.04974,1.04921,1.04935
2025-01-27 05:10:00,1.05021,1.05024,1.04931,1.04938
2025-01-27 05:05:00,1.04976,1.05027,1.04934,1.05022
2025-01-27 05:00:00,1.0489,1.0498,1.04887,1.04977
2025-01-27 04:55:00,1.04886,1.04901,1.04865,1.04889
2025-01-27 04:50:00,1.04839,1.04892,1.0482,1.04887
2025-01-27 04:45:00,1.0484,1.04848,1.04797,1.04836
2025-01-27 04:40:00,1.04814,1.04851,1.048,1.04839
2025-01-27 04:35:00,1.04757,1.0482,1.04751,1.04815
2025-01-27 04:30:00,1.04828,1.04848,1.04754,1.04758
2025-01-27 04:25:00,1.04806,1.04833,1.0478,1.04827
2025-01-27 04:20:00,1.04847,1.04858,1.04776,1.04807
2025-01-27 04:15:00,1.04916,1.04943,1.04833,1.04846
2025-01-27 04:10:00,1.04844,1.04933,1.0484,1.04915
2025-01-27 04:05:00,1.04808,1.0485,1.04797,1.04843
2025-01-27 04:00:00,1.04879,1.04909,1.04808,1.04811
2025-01-27 03:55:00,1.04839,1.04892,1.04831,1.04878
2025-01-27 03:50:00,1.04814,1.04852,1.04778,1.04838
2025-01-27 03:45:00,1.04788,1.04829,1.04784,1.04813
2025-01-27 03:40:00,1.04749,1.04796,1.04744,1.04787
2025-01-27 03:35:00,1.04746,1.04781,1.04741,1.04748
2025-01-27 03:30:00,1.04729,1.04762,1.04711,1.04747
2025-01-27 03:25:00,1.04756,1.04781,1.04724,1.04731
2025-01-27 03:20:00,1.04748,1.04767,1.04689,1.04757
2025-01-27 03:15:00,1.04719,1.04757,1.04706,1.04747
2025-01-27 03:10:00,1.0466,1.04728,1.04647,1.04718
2025-01-27 03:05:00,1.04643,1.04664,1.04621,1.04659
2025-01-27 03:00:00,1.0457,1.04649,1.04542,1.04642
2025-01-27 02:55:00,1.04651,1.0466,1.0456,1.04572
2025-01-27 02:50:00,1.04686,1.04689,1.04649,1.04652
2025-01-27 02:45:00,1.04705,1.04713,1.04674,1.04687
2025-01-27 02:40:00,1.04664,1.04716,1.04653,1.04706
2025-01-27 02:35:00,1.04652,1.04672,1.04639,1.04663
2025-01-27 02:30:00,1.04619,1.04662,1.04602,1.04651
2025-01-27 02:25:00,1.04586,1.04641,1.04581,1.0462
2025-01-27 02:20:00,1.04555,1.0461,1.04548,1.04585
2025-01-27 02:15:00,1.04563,1.04578,1.04543,1.04557
2025-01-27 02:10:00,1.04541,1.04575,1.04538,1.04564
2025-01-27 02:05:00,1.04608,1.04615,1.04537,1.04542
2025-01-27 02:00:00,1.04594,1.04627,1.04579,1.04607
2025-01-27 01:55:00,1.04594,1.04605,1.04579,1.04593
2025-01-27 01:50:00,1.0458,1.04611,1.04577,1.04595
2025-01-27 01:45:00,1.04586,1.04596,1.04568,1.04581
2025-01-27 01:40:00,1.04631,1.04642,1.04585,1.04588
2025-01-27 01:35:00,1.0462,1.04637,1.04605,1.04632
2025-01-27 01:30:00,1.04637,1.04644,1.04606,1.04621
2025-01-27 01:25:00,1.04632,1.04657,1.04627,1.04639
2025-01-27 01:20:00,1.04626,1.04638,1.04614,1.04633
2025-01-27 01:15:00,1.04621,1.04629,1.04601,1.04625
2025-01-27 01:10:00,1.04597,1.04624,1.04589,1.0462
2025-01-27 01:05:00,1.04627,1.04634,1.04584,1.04599
2025-01-27 01:00:00,1.04631,1.04643,1.04608,1.04628
2025-01-27 00:55:00,1.04643,1.04649,1.04612,1.0463
2025-01-27 00:50:00,1.04633,1.0465,1.04623,1.04641
2025-01-27 00:45:00,1.04607,1.04641,1.04603,1.04632
2025-01-27 00:40:00,1.04599,1.04615,1.0459,1.04606
2025-01-27 00:35:00,1.04605,1.04612,1.04584,1.04597
2025-01-27 00:30:00,1.04592,1.0461,1.04577,1.04604
2025-01-27 00:25:00,1.04569,1.046,1.04565,1.04591
2025-01-27 00:20:00,1.04566,1.04589,1.0456,1.04568
2025-01-27 00:15:00,1.04576,1.04592,1.04558,1.04565
2025-01-27 00:10:00,1.04584,1.04589,1.04562,1.04575
2025-01-27 00:05:00,1.04606,1.04615,1.04577,1.04583
2025-01-27 00:00:00,1.04634,1.04637,1.04602,1.04605
2025-01-26 23:55:00,1.0464,1.04651,1.04631,1.04635
2025-01-26 23:50:00,1.04644,1.04651,1.04633,1.04639
2025-01-26 23:45:00,1.0464,1.04662,1.04637,1.04643
2025-01-26 23:40:00,1.04613,1.04643,1.04608,1.04639
2025-01-26 23:35:00,1.04608,1.04623,1.04596,1.04612
2025-01-26 23:30:00,1.04633,1.04636,1.04602,1.04607
2025-01-26 23:25:00,1.04648,1.04651,1.04628,1.04634
2025-01-26 23:20:00,1.04662,1.04677,1.04643,1.04647
2025-01-26 23:15:00,1.04663,1.04672,1.04647,1.04663
2025-01-26 23:10:00,1.04678,1.04687,1.0466,1.04664
2025-01-26 23:05:00,1.04678,1.04693,1.04672,1.04679
2025-01-26 23:00:00,1.04686,1.04693,1.04663,1.04677
2025-01-26 22:55:00,1.04689,1.04701,1.04675,1.04687
2025-01-26 22:50:00,1.04646,1.04697,1.04638,1.0469
2025-01-26 22:45:00,1.04677,1.04682,1.04641,1.04645
2025-01-26 22:40:00,1.04674,1.04694,1.04665,1.04676
2025-01-26 22:35:00,1.04679,1.04689,1.04662,1.04675
2025-01-26 22:30:00,1.04706,1.04723,1.04676,1.0468
2025-01-26 22:25:00,1.04696,1.04723,1.04691,1.04705
2025-01-26 22:20:00,1.04705,1.04725,1.04682,1.04695
2025-01-26 22:15:00,1.04718,1.04779,1.047,1.04704
2025-01-26 22:10:00,1.04645,1.0472,1.04631,1.04717
2025-01-26 22:05:00,1.0467,1.04675,1.04641,1.04647
2025-01-26 22:00:00,1.04662,1.04672,1.04637,1.04669
2025-01-26 21:55:00,1.0466,1.04669,1.04644,1.04661
2025-01-26 21:50:00,1.04644,1.04665,1.04636,1.04659
2025-01-26 21:45:00,1.04633,1.04648,1.04616,1.04645
2025-01-26 21:40:00,1.04616,1.04639,1.04611,1.04634
2025-01-26 21:35:00,1.04621,1.04631,1.04588,1.04615
2025-01-26 21:30:00,1.04624,1.04629,1.04588,1.04619
2025-01-26 21:25:00,1.04628,1.04631,1.04611,1.04625
2025-01-26 21:20:00,1.04613,1.04641,1.04607,1.04627
2025-01-26 21:15:00,1.04612,1.0462,1.04596,1.04614
2025-01-26 21:10:00,1.0463,1.04633,1.04601,1.04613
2025-01-26 21:05:00,1.0464,1.04649,1.04622,1.04631
2025-01-26 21:00:00,1.04629,1.04658,1.04626,1.04642
2025-01-26 20:55:00,1.04619,1.04638,1.04613,1.04628
2025-01-26 20:50:00,1.04646,1.04653,1.04611,1.04618
2025-01-26 20:45:00,1.0465,1.04669,1.0463,1.04645
2025-01-26 20:40:00,1.04637,1.04675,1.04621,1.04652
2025-01-26 20:35:00,1.047,1.04708,1.04635,1.04639
2025-01-26 20:30:00,1.04723,1.04728,1.04679,1.04702
2025-01-26 20:25:00,1.04759,1.04764,1.04714,1.04724
2025-01-26 20:20:00,1.04769,1.0478,1.04754,1.04758
2025-01-26 20:15:00,1.04779,1.04786,1.04745,1.04768
2025-01-26 20:10:00,1.04768,1.04793,1.04761,1.04778
2025-01-26 20:05:00,1.04761,1.04782,1.04741,1.04769
2025-01-26 20:00:00,1.04727,1.04778,1.0472,1.0476
2025-01-26 19:55:00,1.04749,1.04754,1.04722,1.04729
2025-01-26 19:50:00,1.04735,1.04761,1.04726,1.0475
2025-01-26 19:45:00,1.04722,1.04747,1.04713,1.04734
2025-01-26 19:40:00,1.04732,1.04738,1.04706,1.04724
2025-01-26 19:35:00,1.04738,1.04756,1.04726,1.04733
2025-01-26 19:30:00,1.04742,1.04767,1.04724,1.04739
2025-01-26 19:25:00,1.04743,1.04753,1.04731,1.04743
2025-01-26 19:20:00,1.04706,1.0475,1.04701,1.04744
2025-01-26 19:15:00,1.04675,1.04716,1.04665,1.04707
2025-01-26 19:10:00,1.04658,1.04682,1.04654,1.04676
2025-01-26 19:05:00,1.04669,1.0468,1.04651,1.04656
2025-01-26 19:00:00,1.0468,1.0469,1.04655,1.04668
2025-01-26 18:55:00,1.04678,1.04684,1.04651,1.04677
2025-01-26 18:50:00,1.0469,1.04694,1.04672,1.0468
2025-01-26 18:45:00,1.04725,1.04728,1.04672,1.04688
2025-01-26 18:40:00,1.04728,1.04737,1.04712,1.04724
2025-01-26 18:35:00,1.04711,1.04731,1.04707,1.04727
2025-01-26 18:30:00,1.04725,1.0473,1.04685,1.0471
2025-01-26 18:25:00,1.04729,1.04733,1.04706,1.04728
2025-01-26 18:20:00,1.04739,1.04756,1.04725,1.04728
2025-01-26 18:15:00,1.04754,1.0476,1.04731,1.04738
2025-01-24 16:55:00,1.04959,1.04983,1.04897,1.04942
2025-01-24 16:50:00,1.04953,1.04967,1.04944,1.0496
2025-01-24 16:45:00,1.04958,1.04967,1.04947,1.04952
2025-01-24 16:40:00,1.04957,1.04965,1.04948,1.0496
2025-01-24 16:35:00,1.04947,1.04962,1.04937,1.04955
2025-01-24 16:30:00,1.04947,1.04955,1.04932,1.04948
2025-01-24 16:25:00,1.04962,1.04965,1.04934,1.04946
2025-01-24 16:20:00,1.04964,1.04968,1.04959,1.04964
2025-01-24 16:15:00,1.04969,1.04974,1.04953,1.04965
2025-01-24 16:10:00,1.04968,1.04978,1.04959,1.04968
2025-01-24 16:05:00,1.04968,1.04973,1.04956,1.04967
2025-01-24 16:00:00,1.04949,1.04972,1.0494,1.04967
2025-01-24 15:55:00,1.04922,1.04956,1.04916,1.04947
2025-01-24 15:50:00,1.04904,1.04935,1.04901,1.04921
2025-01-24 15:45:00,1.04906,1.04915,1.0489,1.04902
2025-01-24 15:40:00,1.04888,1.04912,1.0488,1.04909
2025-01-24 15:35:00,1.04904,1.04912,1.0488,1.04887
2025-01-24 15:30:00,1.0494,1.04945,1.049,1.04903
2025-01-24 15:25:00,1.04952,1.04957,1.04922,1.04939
2025-01-24 15:20:00,1.04948,1.04966,1.04945,1.04951
2025-01-24 15:15:00,1.04944,1.04962,1.0494,1.04949
2025-01-24 15:10:00,1.04927,1.04951,1.0492,1.04943
2025-01-24 15:05:00,1.04919,1.0493,1.04903,1.04926
2025-01-24 15:00:00,1.04952,1.04955,1.04908,1.0492
2025-01-24 14:55:00,1.04946,1.04961,1.04926,1.04954
2025-01-24 14:50:00,1.04959,1.04966,1.04919,1.04944
2025-01-24 14:45:00,1.04967,1.04975,1.04949,1.0496
2025-01-24 14:40:00,1.0496,1.04977,1.0495,1.04966
2025-01-24 14:35:00,1.04968,1.04991,1.04954,1.04959
2025-01-24 14:30:00,1.04954,1.04984,1.04951,1.04967
2025-01-24 14:25:00,1.04944,1.04957,1.04934,1.04953
2025-01-24 14:20:00,1.04949,1.04953,1.04938,1.04945
2025-01-24 14:15:00,1.04953,1.04959,1.04934,1.04948
2025-01-24 14:10:00,1.04935,1.04953,1.04918,1.0495
2025-01-24 14:05:00,1.04932,1.0494,1.04923,1.04934
2025-01-24 14:00:00,1.04954,1.04962,1.04924,1.04931
2025-01-24 13:55:00,1.04966,1.04971,1.0494,1.04952
2025-01-24 13:50:00,1.04971,1.04976,1.04937,1.04964
2025-01-24 13:45:00,1.04982,1.04986,1.04956,1.04972
2025-01-24 13:40:00,1.05003,1.05006,1.04976,1.04981
2025-01-24 13:35:00,1.0502,1.05032,1.04987,1.05002
2025-01-24 13:30:00,1.0503,1.05046,1.05017,1.05021
2025-01-24 13:25:00,1.0505,1.05053,1.05022,1.05029
2025-01-24 13:20:00,1.0505,1.05054,1.05016,1.05051
2025-01-24 13:15:00,1.05089,1.05098,1.05042,1.05049
2025-01-24 13:10:00,1.05069,1.05099,1.05057,1.0509
2025-01-24 13:05:00,1.05081,1.05101,1.05064,1.05068
2025-01-24 13:00:00,1.05111,1.05122,1.05073,1.05082
2025-01-24 12:55:00,1.05123,1.05139,1.05109,1.05112
2025-01-24 12:50:00,1.0511,1.05128,1.05097,1.05122
2025-01-24 12:45:00,1.05156,1.05161,1.05105,1.05109
2025-01-24 12:40:00,1.05156,1.05172,1.05139,1.05155
2025-01-24 12:35:00,1.05155,1.05183,1.05142,1.05157
2025-01-24 12:30:00,1.0513,1.05159,1.05118,1.05156
2025-01-24 12:25:00,1.05176,1.0518,1.05123,1.05129
2025-01-24 12:20:00,1.05198,1.05215,1.05173,1.05177
2025-01-24 12:15:00,1.05191,1.05219,1.05179,1.05199
2025-01-24 12:10:00,1.05198,1.05206,1.05162,1.05192
2025-01-24 12:05:00,1.05151,1.05199,1.05137,1.05196
2025-01-24 12:00:00,1.05145,1.05159,1.05125,1.0515
2025-01-24 11:55:00,1.05115,1.05154,1.05106,1.05147
2025-01-24 11:50:00,1.05112,1.0514,1.0505,1.05117
2025-01-24 11:45:00,1.05137,1.05175,1.05101,1.05113
2025-01-24 11:40:00,1.05133,1.05174,1.05125,1.05138
2025-01-24 11:35:00,1.05148,1.0516,1.05114,1.05132
2025-01-24 11:30:00,1.05139,1.05175,1.05133,1.05147
2025-01-24 11:25:00,1.05147,1.05156,1.05117,1.05138
2025-01-24 11:20:00,1.05112,1.05152,1.051,1.05146
2025-01-24 11:15:00,1.05145,1.0515,1.05088,1.05111
2025-01-24 11:10:00,1.05146,1.05172,1.05117,1.05144
2025-01-24 11:05:00,1.05164,1.05178,1.05115,1.05145
2025-01-24 11:00:00,1.05164,1.05208,1.05144,1.05166
2025-01-24 10:55:00,1.05174,1.05196,1.0515,1.05165
2025-01-24 10:50:00,1.05118,1.0521,1.05112,1.05173
2025-01-24 10:45:00,1.05102,1.05136,1.05044,1.05117
2025-01-24 10:40:00,1.05078,1.0512,1.05075,1.05101
2025-01-24 10:35:00,1.05047,1.05089,1.05017,1.05079
2025-01-24 10:30:00,1.05023,1.05062,1.05009,1.05045
2025-01-24 10:25:00,1.05066,1.05071,1.04999,1.05022
2025-01-24 10:20:00,1.0499,1.05091,1.04987,1.05067
2025-01-24 10:15:00,1.0502,1.05023,1.04974,1.04988
2025-01-24 10:10:00,1.05083,1.05097,1.0501,1.05022
2025-01-24 10:05:00,1.0498,1.05118,1.04966,1.05082
2025-01-24 10:00:00,1.0492,1.04998,1.04897,1.04979
2025-01-24 09:55:00,1.04876,1.04944,1.04872,1.04921
2025-01-24 09:50:00,1.04849,1.04905,1.04824,1.04877
2025-01-24 09:45:00,1.04778,1.04939,1.04766,1.04848
2025-01-24 09:40:00,1.04758,1.04789,1.04725,1.04777
2025-01-24 09:35:00,1.04809,1.04812,1.04722,1.04759
2025-01-24 09:30:00,1.04755,1.04834,1.04752,1.04808
2025-01-24 09:25:00,1.04755,1.0478,1.0473,1.04754
2025-01-24 09:20:00,1.04744,1.04759,1.04717,1.04754
2025-01-24 09:15:00,1.0474,1.04768,1.04723,1.04743
2025-01-24 09:10:00,1.04741,1.04755,1.0471,1.04738
2025-01-24 09:05:00,1.0469,1.04749,1.04672,1.0474
2025-01-24 09:00:00,1.04687,1.04707,1.0467,1.04689
2025-01-24 08:55:00,1.04684,1.04703,1.0467,1.04688
2025-01-24 08:50:00,1.04723,1.04735,1.04672,1.04682
2025-01-24 08:45:00,1.04703,1.0473,1.04692,1.04724
2025-01-24 08:40:00,1.04662,1.0471,1.04647,1.04704
2025-01-24 08:35:00,1.04667,1.04681,1.04635,1.04663
2025-01-24 08:30:00,1.04668,1.04701,1.0466,1.04668
2025-01-24 08:25:00,1.04699,1.04707,1.04659,1.04669
2025-01-24 08:20:00,1.04676,1.04711,1.04663,1.04698
2025-01-24 08:15:00,1.04729,1.0477,1.04664,1.04675
2025-01-24 08:10:00,1.04716,1.04755,1.04706,1.0473
2025-01-24 08:05:00,1.04793,1.04803,1.04691,1.04717
2025-01-24 08:00:00,1.0474,1.04798,1.04722,1.04792
2025-01-24 07:55:00,1.04741,1.04778,1.04731,1.04738
2025-01-24 07:50:00,1.04768,1.04784,1.04732,1.04742
2025-01-24 07:45:00,1.04821,1.04825,1.04758,1.04766
2025-01-24 07:40:00,1.04822,1.04843,1.04813,1.04822
2025-01-24 07:35:00,1.04862,1.04872,1.04818,1.04823
2025-01-24 07:30:00,1.0487,1.04881,1.04842,1.04861
2025-01-24 07:25:00,1.04831,1.04878,1.04813,1.04869
2025-01-24 07:20:00,1.04842,1.04849,1.04813,1.04833
2025-01-24 07:15:00,1.04796,1.04846,1.04793,1.04843
2025-01-24 07:10:00,1.04797,1.04822,1.04779,1.04797
2025-01-24 07:05:00,1.04829,1.04847,1.04786,1.04796
2025-01-24 07:00:00,1.04861,1.04864,1.04818,1.04827
2025-01-24 06:55:00,1.04885,1.0489,1.04828,1.04862
2025-01-24 06:50:00,1.04881,1.04902,1.04865,1.04886
2025-01-24 06:45:00,1.04832,1.04889,1.04826,1.04882
2025-01-24 06:40:00,1.04844,1.04856,1.04825,1.04831
2025-01-24 06:35:00,1.04818,1.04865,1.04809,1.04846
2025-01-24 06:30:00,1.04883,1.04886,1.04813,1.04817
2025-01-24 06:25:00,1.04886,1.04916,1.0487,1.04884
2025-01-24 06:20:00,1.04888,1.04912,1.0488,1.04884
2025-01-24 06:15:00,1.04909,1.04916,1.04876,1.04889
2025-01-24 06:10:00,1.04875,1.04926,1.04872,1.04908
2025-01-24 06:05:00,1.04888,1.04936,1.04864,1.04874
2025-01-24 06:00:00,1.04893,1.04905,1.04877,1.04887
2025-01-24 05:55:00,1.04891,1.04909,1.04865,1.04892
2025-01-24 05:50:00,1.04893,1.04912,1.04868,1.04889
2025-01-24 05:45:00,1.04897,1.04905,1.04862,1.04894
2025-01-24 05:40:00,1.04877,1.04901,1.04864,1.04898
2025-01-24 05:35:00,1.04913,1.0495,1.04868,1.04876
2025-01-24 05:30:00,1.04927,1.04953,1.04901,1.04914
2025-01-24 05:25:00,1.04906,1.04957,1.04901,1.04926
2025-01-24 05:20:00,1.04916,1.0493,1.04859,1.04904
2025-01-24 05:15:00,1.04953,1.04974,1.04889,1.04918
2025-01-24 05:10:00,1.04946,1.04983,1.04924,1.04954
2025-01-24 05:05:00,1.04946,1.0495,1.04909,1.04947
2025-01-24 05:00:00,1.04947,1.04957,1.0491,1.04947
2025-01-24 04:55:00,1.04933,1.04968,1.04923,1.04945
2025-01-24 04:50:00,1.04911,1.04964,1.04907,1.04932
2025-01-24 04:45:00,1.04961,1.04968,1.04908,1.04912
2025-01-24 04:40:00,1.04992,1.05017,1.04956,1.04959
2025-01-24 04:35:00,1.0504,1.05056,1.04969,1.04991
2025-01-24 04:30:00,1.05072,1.05094,1.05036,1.05039
2025-01-24 04:25:00,1.05142,1.05145,1.05043,1.05067
2025-01-24 04:20:00,1.05032,1.05155,1.05029,1.05143
2025-01-24 04:15:00,1.04958,1.05044,1.04939,1.05033
2025-01-24 04:10:00,1.04986,1.04991,1.04912,1.04957
2025-01-24 04:05:00,1.04947,1.04996,1.04925,1.04987
2025-01-24 04:00:00,1.04934,1.05014,1.04916,1.04949
2025-01-24 03:55:00,1.04913,1.04951,1.04878,1.04937
2025-01-24 03:50:00,1.04937,1.04956,1.04886,1.04911
2025-01-24 03:45:00,1.049,1.04947,1.04844,1.04939
2025-01-24 03:40:00,1.04871,1.04905,1.04838,1.04899
2025-01-24 03:35:00,1.04898,1.04941,1.04861,1.04872
2025-01-24 03:30:00,1.04789,1.04937,1.04774,1.049
2025-01-24 03:25:00,1.04728,1.04817,1.04719,1.04787
2025-01-24 03:20:00,1.04769,1.04794,1.04716,1.04729
2025-01-24 03:15:00,1.04799,1.04907,1.0476,1.04768
2025-01-24 03:10:00,1.04701,1.04848,1.04697,1.04777
2025-01-24 03:05:00,1.04648,1.04709,1.04629,1.04702
2025-01-24 03:00:00,1.0461,1.04652,1.04578,1.04649
2025-01-24 02:55:00,1.04613,1.04654,1.04592,1.04611
2025-01-24 02:50:00,1.04582,1.04625,1.04571,1.04611
2025-01-24 02:45:00,1.0453,1.04595,1.04526,1.04583
2025-01-24 02:40:00,1.04508,1.04553,1.04498,1.04531
2025-01-24 02:35:00,1.04515,1.04521,1.04473,1.04507
2025-01-24 02:30:00,1.04533,1.04554,1.04509,1.04514
2025-01-24 02:25:00,1.04554,1.04581,1.04521,1.04534
2025-01-24 02:20:00,1.04524,1.04561,1.04511,1.04553
2025-01-24 02:15:00,1.04479,1.04536,1.04471,1.04525
2025-01-24 02:10:00,1.04512,1.0454,1.04477,1.0448
