window,count,probability
"(datetime.time(20, 5), datetime.time(21, 35))",23,0.09504132231404959
"(datetime.time(20, 10), datetime.time(21, 40))",24,0.09917355371900827
"(datetime.time(20, 15), datetime.time(21, 45))",24,0.09917355371900827
"(datetime.time(20, 20), datetime.time(21, 50))",23,0.09504132231404959
"(datetime.time(20, 25), datetime.time(21, 55))",24,0.09917355371900827
"(datetime.time(20, 30), datetime.time(22, 0))",26,0.10743801652892562
"(datetime.time(20, 35), datetime.time(22, 5))",27,0.1115702479338843
"(datetime.time(20, 40), datetime.time(22, 10))",27,0.1115702479338843
"(datetime.time(20, 45), datetime.time(22, 15))",29,0.11983471074380166
"(datetime.time(20, 50), datetime.time(22, 20))",29,0.11983471074380166
"(datetime.time(20, 55), datetime.time(22, 25))",29,0.11983471074380166
"(datetime.time(21, 0), datetime.time(22, 30))",29,0.11983471074380166
"(datetime.time(21, 5), datetime.time(22, 35))",30,0.12396694214876033
"(datetime.time(21, 10), datetime.time(22, 40))",31,0.128099173553719
"(datetime.time(21, 15), datetime.time(22, 45))",32,0.1322314049586777
"(datetime.time(21, 20), datetime.time(22, 50))",34,0.14049586776859505
"(datetime.time(21, 25), datetime.time(22, 55))",34,0.14049586776859505
"(datetime.time(21, 30), datetime.time(23, 0))",35,0.1446280991735537
"(datetime.time(21, 35), datetime.time(23, 5))",35,0.1446280991735537
"(datetime.time(21, 40), datetime.time(23, 10))",35,0.1446280991735537
"(datetime.time(21, 45), datetime.time(23, 15))",36,0.1487603305785124
"(datetime.time(21, 50), datetime.time(23, 20))",36,0.1487603305785124
"(datetime.time(21, 55), datetime.time(23, 25))",36,0.1487603305785124
"(datetime.time(22, 0), datetime.time(23, 30))",39,0.16115702479338842
"(datetime.time(22, 5), datetime.time(23, 35))",38,0.15702479338842976
"(datetime.time(22, 10), datetime.time(23, 40))",39,0.16115702479338842
"(datetime.time(22, 15), datetime.time(23, 45))",39,0.16115702479338842
"(datetime.time(22, 20), datetime.time(23, 50))",39,0.16115702479338842
"(datetime.time(22, 25), datetime.time(23, 55))",40,0.1652892561983471
"(datetime.time(22, 30), datetime.time(0, 0))",40,0.1652892561983471
"(datetime.time(22, 35), datetime.time(0, 5))",41,0.16942148760330578
"(datetime.time(22, 40), datetime.time(0, 10))",41,0.16942148760330578
"(datetime.time(22, 45), datetime.time(0, 15))",44,0.18181818181818182
"(datetime.time(22, 50), datetime.time(0, 20))",46,0.19008264462809918
"(datetime.time(22, 55), datetime.time(0, 25))",44,0.18181818181818182
"(datetime.time(23, 0), datetime.time(0, 30))",43,0.17768595041322313
"(datetime.time(23, 5), datetime.time(0, 35))",43,0.17768595041322313
"(datetime.time(23, 10), datetime.time(0, 40))",43,0.17768595041322313
"(datetime.time(23, 15), datetime.time(0, 45))",43,0.17768595041322313
"(datetime.time(23, 20), datetime.time(0, 50))",44,0.18181818181818182
"(datetime.time(23, 25), datetime.time(0, 55))",42,0.17355371900826447
"(datetime.time(23, 30), datetime.time(1, 0))",42,0.17355371900826447
"(datetime.time(23, 35), datetime.time(1, 5))",41,0.16942148760330578
"(datetime.time(23, 40), datetime.time(1, 10))",39,0.16115702479338842
"(datetime.time(23, 45), datetime.time(1, 15))",38,0.15702479338842976
"(datetime.time(23, 50), datetime.time(1, 20))",39,0.16115702479338842
"(datetime.time(23, 55), datetime.time(1, 25))",38,0.15702479338842976
"(datetime.time(0, 0), datetime.time(1, 30))",39,0.16115702479338842
"(datetime.time(0, 5), datetime.time(1, 35))",40,0.1652892561983471
"(datetime.time(0, 10), datetime.time(1, 40))",40,0.1652892561983471
"(datetime.time(0, 15), datetime.time(1, 45))",37,0.15289256198347106
"(datetime.time(0, 20), datetime.time(1, 50))",35,0.1446280991735537
"(datetime.time(0, 25), datetime.time(1, 55))",36,0.1487603305785124
"(datetime.time(0, 30), datetime.time(2, 0))",36,0.1487603305785124
"(datetime.time(0, 35), datetime.time(2, 5))",37,0.15289256198347106
"(datetime.time(0, 40), datetime.time(2, 10))",37,0.15289256198347106
"(datetime.time(0, 45), datetime.time(2, 15))",38,0.15702479338842976
